id_empresa;nome_empresa;cidade_empresa;categoria_empresa;nome_google_place;latitude;longitude;endereco;categoria_pt
ustore;Ustore;São Paulo, Sao Paulo, Brazil;Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Storage, Information Technology;Ustore - Soluções Cloud e Tecnologia da Informação;-23.5946933;-46.6876293;Rua do Rocio, 423 3 and - Vila Olímpia, São Paulo - SP, 04552-000, Brasil;Computação em nuvem, Infraestrutura em nuvem, Gerenciamento de nuvem, Armazenamento em nuvem, Tecnologia da informação
uvaia;Uvaia;São Paulo, Sao Paulo, Brazil;Collaboration, Project Management, Social Media;Uvaia;-23.5844432;-46.716671;Rua dos Três Irmãos, 62 - 107 - Vila Progredior, São Paulo - SP, 05615-190, Brasil;Colaboração, Gerenciamento de projetos, Mídias sociais
ux-human-behavior;UX Human Behavior;Florianópolis, Santa Catarina, Brazil;Market Research, Neuroscience, UX Design;;;;;Pesquisa de mercado, Neurociência, UX Design
uzzo;UZZO;São Paulo, Sao Paulo, Brazil;B2C, E-Commerce, Finance, FinTech, Payments;UZZO Pagamentos;-23.5971613;-46.6834211;R. Alvorada, 1289 - Conjunto 307 - Vila Olímpia, São Paulo - SP, 04550-004, Brasil;B2C, Comércio eletrônico, Finanças, FinTech, Pagamentos
vá-de-táxi;Vá de Táxi;São Paulo, Sao Paulo, Brazil;Car Sharing, Internet, Ride Sharing, Software, Transportation;;;;;Compartilhamento de carro, Internet, Compartilhamento de carona, Software, Transporte
vaast-technology;Vaast Technology;Santa Catarina, Sao Paulo, Brazil;Information Technology;;;;;Tecnologia da informação
vaga-compartilhada;Vaga Compartilhada;Porto Alegre, Rio Grande do Sul, Brazil;Communities, Real Estate, Sharing Economy;Vaga Compartilhada;-30.0400531;-51.16529250000001;Av. Protásio Alves, 4638 - sala 302-b - Alto Petrópolis, Porto Alegre - RS, 91310-000, Brasil;Comunidades, Imóveis, Compartilhando Economia
vaifácil;VaiFácil;Rio De Janeiro, Rio de Janeiro, Brazil;Information Technology, Logistics, Software, Supply Chain Management, Transportation;;;;;Tecnologia da informação, Logística, Software, Gerenciamento da cadeia de suprimentos, Transporte
vaimoto-tecnologia-urbana;VaiMoto Tecnologia Urbana;São Paulo, Sao Paulo, Brazil;Internet, Logistics, Supply Chain Management;;;;;Internet, Logística, Gerenciamento da cadeia de suprimentos
vaivolta;VaiVolta;São Paulo, Sao Paulo, Brazil;Building Material, Construction, Online Portals;;;;;Material de Construção, Construção, Portais Online
vakinha;Vakinha;Porto Alegre, Rio Grande do Sul, Brazil;Crowdfunding, Internet, Online Portals;Vakinha;-30.0223669;-51.1902755;Av. Plínio Brasil Milano, 77 - Higienópolis, Porto Alegre - RS, 90520-001, Brasil;Crowdfunding, Internet, Portais Online
vale-presente;Vale Presente;São Paulo, Sao Paulo, Brazil;Gift Card, Printing, Retail;Tatuapé e Cebola Produtos Licenciados;-23.5355536;-46.5692202;R. Cândido Vale, 66/68 - Tatuapé, São Paulo - SP, 03068-010, Brasil;Cartão de Presente, Impressão, Varejo
valência-energia-sustentável;Valência- Energia Sustentável;São Leopoldo, Rio Grande do Sul, Brazil;CleanTech, Consulting, Energy, GreenTech, Solar;Valencia Energia Sustentável;-29.795843;-51.148031;Avenida Unisinos, 950, Unitec II, 229 - Cristo Rei, São Leopoldo - RS, 93022-750, Brasil;Tecnologia limpa, Consultoria, Energia, Tecnologia verde, Solar
vality-3183;Vality;Florianópolis, Santa Catarina, Brazil;Financial Services, FinTech, Information Technology;Vality;-27.571036;-48.508539;Parque Tecnológico Alfa - Rodovia SC 401, Km 01, nº 10, módulo 10 - João Paulo, Florianópolis - SC, 88030-000, Brasil;Serviços financeiros, FinTech, Tecnologia da informação
valmont-propaganda;Valmont Propaganda;Uberlândia, Minas Gerais, Brazil;E-Commerce, Internet;Valmont Propaganda;-18.9478194;-48.274663;Gávea Business, Av. Nicomedes Alves dos Santos, 3600 - Sala 344 - Morada da Colina, Uberlândia - MG, 38411-106, Brasil;Comércio Eletrônico, Internet
valoreasy-consultoria;Valoreasy Consultoria;São Paulo, Sao Paulo, Brazil;Angel Investment, B2B, Business Development, Finance, SaaS;Valoreasy - BPO Financeiro;-23.570328;-46.646204;Av. Paulista, 171 - andar 4 - Bela Vista, São Paulo - SP, 01311-000, Brasil;Angel Investment, B2B, Desenvolvimento comercial, Finanças, SaaS
vambora-app;Vambora App;Santa Maria, Rio Grande do Sul, Brazil;Information Technology, Mobile Apps, Public Transportation, Transportation;;;;;Tecnologia da informação, Aplicativos móveis, Transporte público, Transporte
vamos-captar;Vamos Captar?;Lagoa Santa, Minas Gerais, Brazil;Finance, Funding Platform, Training;Ramada Hotel & Suites Airport Lagoa Santa;-19.6416194;-43.9043753;Av. Acdo. Nilo Figueiredo, 2049 - Joana Darc, Lagoa Santa - MG, 33400-000, Brasil;Finanças, Plataforma de financiamento, Treinamento
varejo-360;Varejo 360;Campinas, Goias, Brazil;Business Intelligence, Market Research, Professional Services;Varejo 360;-22.8780475;-47.0436527;Av. Júlio Prestes, 470 - Jardim Bela Vista, Campinas - SP, 13076-001, Brasil;Inteligência de negócios, Pesquisa de mercado, Serviços profissionais
varejonline;VarejOnline;Joinville, Santa Catarina, Brazil;Enterprise Resource Planning (ERP);Varejonline;-26.2721022;-48.8286752;R. Iririú, 1777 - Sala 203 - Iririú, Joinville - SC, 89227-015, Brasil;Planejamento de Recursos Empresariais (ERP)
vc-x-solutions;VC-X Solutions;Florianópolis, Santa Catarina, Brazil;Information Technology, Project Management, Telecommunications;VC-X Solutions;-27.5934792;-48.55753980000001;Downtown - R. Felipe Schmidt, 835 Salas 12 e 13 (ACATE - Centro, Florianópolis - SC, 88010-001, Brasil;Tecnologia da informação, Gerenciamento de projetos, Telecomunicações
vcerto;VCerto;São Paulo, Sao Paulo, Brazil;Biometrics, Information Technology, Risk Management;VCerto;-23.566779;-46.6506626;Av. Paulista, 777 - Bela Vista, São Paulo - SP, 01311-100, Brasil;Biometria, Tecnologia da Informação, Gerenciamento de Riscos
vecto-mobile;Vecto Mobile;Olímpia, Sao Paulo, Brazil;Mobile, Telecommunications;Vecto Mobile;-23.5961777;-46.6891663;Av. Dr. Cardoso de Melo, 1666 - 4º andar, cj 41 - Vila Olímpia, São Paulo - SP, 04548-005, Brasil;Móvel, Telecomunicações
veduca;Veduca Edtech;São Paulo, Sao Paulo, Brazil;E-Learning, EdTech, Education, MOOC, Universities;;;;;E-Learning, EdTech, Educação, MOOC, Universidades
vegasite;VegaSite;São Paulo, Sao Paulo, Brazil;E-Commerce, Food and Beverage, Organic Food, Product Search;;;;;Comércio eletrônico, Alimentos e bebidas, Alimentos orgânicos, Pesquisa de produtos
velbrax-agro;Velbrax Agro;Belo Horizonte, Minas Gerais, Brazil;Agriculture, AgTech, Machinery Manufacturing;;;;;Agricultura, AgTech, Fabricação de máquinas
velivery;Velivery;Porto Alegre, Rio Grande do Sul, Brazil;Food and Beverage, Food Delivery, Online Portals;Habib's;-30.0282021;-51.1995468;R. Mostardeiro, 766 - Rio Branco, Porto Alegre - RS, 90430-000, Brasil;Alimentos e Bebidas, Entrega de Alimentos, Portais Online
veltec;Veltec;Londrina, Parana, Brazil;Fleet Management;Veltec;-23.3168889;-51.1492404;Av. Santos Dumont, 271 - Boa Vista, Londrina - PR, 86039-090, Brasil;Gestão de Frotas
velum-information-technology;Velum Marketing Digital;Brasília, Rio Grande do Norte, Brazil;Digital Media;Velum Marketing Digital;-15.774424;-47.886723;CLN Quadra 305, Bloco E, s/n - 206 - Asa Norte, Brasília - DF, 70737-550, Brasil;Mídia digital
vemco-group-brasil-comercio-importaçao-e-exportaçao;Vemco Group Brasil Comercio Importaçao e Exportaçao;São Paulo, Sao Paulo, Brazil;Analytics, Big Data, Consumer Research, Information Technology, Software;Microban do Brasil Comércio Importação e Exportação;-23.5266309;-46.6520748;R. Cônego Vicente Miguel Marino, 396 - Barra Funda, São Paulo - SP, 01135-020, Brasil;Análise, Big Data, Pesquisa de consumidor, Tecnologia da informação, Software
vemos;Vemos;São Paulo, Sao Paulo, Brazil;Analytics, Billing, Mobile, Payments;;;;;Google Analytics, cobrança, celular, pagamentos
vendasexternas;VendasExternas;Balneário De Camboriú, Santa Catarina, Brazil;Marketing, Sales, Software;VendasExternas - Sistema para pedidos e pronta entrega;-27.0019112;-48.6246751;número sala 508, R. 3300, 360 - Centro, Balneário Camboriú - SC, 88330-272, Brasil;Marketing, Vendas, Software
vende-ai;Vende AI;Belo Horizonte, Minas Gerais, Brazil;E-Commerce, Internet, Retail, Sales;Belo Horizonte;-19.9166813;-43.9344931;Belo Horizonte, MG, Brasil;Comércio Eletrônico, Internet, Varejo, Vendas
vendo-meu-terreno;Vendo Meu Terreno;Florianópolis, Santa Catarina, Brazil;Building Material, Construction, Marketplace, Real Estate, Real Estate Investment;Terreno;-27.6283049;-48.4718723;R. Ver. Osni Ortiga, 2883 - Lagoa da Conceição, Florianópolis - SC, 88000-000, Brasil;Material de Construção, Construção, Mercado, Imóveis, Investimento Imobiliário
venerd-investments;Venerdì Investments;Rio De Janeiro, Rio de Janeiro, Brazil;Venture Capital;Venerdì Investments;-22.9073369;-43.1765738;Av. Rio Branco, 181 / 3003 - Centro, Rio de Janeiro - RJ, 20040-007, Brasil;Capital de risco
venosa;Venosa;São Paulo, Sao Paulo, Brazil;Real Estate, Residential;R. Antônio Venosa - Conj. Hab. Santa Etelvina II;-23.6087736;-46.40018999999999;R. Antônio Venosa - Conj. Hab. Santa Etelvina II, São Paulo - SP, Brasil;Imóveis, Residencial
venovar-informática;Venovar Informática;São Paulo, Sao Paulo, Brazil;Consulting, E-Commerce, Information Technology, Internet, Software;Renovar Compliances;-23.5287839;-46.5597177;São José, 225 - Tatuape, São Paulo - SP, 03089-010, Brasil;Consultoria, Comércio Eletrônico, Tecnologia da Informação, Internet, Software
ventrix-2;Ventrix;Santa Rita Do Sapucaí, Minas Gerais, Brazil;Biotechnology, Health Care, Medical;Ventrix Health Innovation;-22.2475506;-45.70702199999999;R. Juca Castelo, 219 - Centro, Santa Rita do Sapucaí - MG, 37540-000, Brasil;Biotecnologia, Assistência Médica, Medicina
ventureone-startups;VentureOne Startups;Rio De Janeiro, Rio de Janeiro, Brazil;Angel Investment, Finance, Financial Services, Impact Investing, Venture Capital;;;;;Angel Investment, Finanças, Serviços Financeiros, Investimento de Impacto, Capital de Risco
venuxx;Venuxx;São Paulo, Sao Paulo, Brazil;Apps, iOS, Mobile, Mobile Apps, Software;Venuxx;-23.6111804;-46.6960753;R. James Joule, 65 - Cidade Monções, São Paulo - SP, 04576-080, Brasil;Aplicativos, iOS, Celular, Aplicativos móveis, Software
vepet;Vepet;Rio De Janeiro, Rio de Janeiro, Brazil;Health Care;Brazilian Pet;-22.9687863;-43.1855181;R. Barata Ribeiro, 407 - Loja B - Copacabana, Rio de Janeiro - RJ, 22040-001, Brasil;Cuidados de saúde
verat-services;Verat Services;São Paulo, Sao Paulo, Brazil;Consulting, Information Technology;VERAT SERVICES - SEDE;-23.554661;-46.678937;Rua Alves Guimarães - Jardim Paulista, São Paulo - SP, 05410-000, Brasil;Consultoria, Tecnologia da informação
veriditec;Veriditec;São Paulo, Sao Paulo, Brazil;Information Technology;;;;;Tecnologia da informação
verifact-274e;VeriFact;Maringá, Parana, Brazil;Digital Media, Internet, Legal, Social Media, Social Network, Software;;;;;Mídia digital, Internet, Jurídico, Mídia social, Rede social, Software
vérios-investimentos;Vérios;São Paulo, Sao Paulo, Brazil;Asset Management, Finance, Financial Services, FinTech, Impact Investing;Vérios Investimentos;-23.5541769;-46.6622368;Av. Angélica, 2529 - Bela Vista, São Paulo - SP, 01227-200, Brasil;Gerenciamento de ativos, Finanças, Serviços financeiros, FinTech, Investimento de impacto
verity-group;Verity Group;São Paulo, Sao Paulo, Brazil;Delivery, Digital Marketing, Information Technology, Innovation Management, Outsourcing;Verity Group;-23.6271357;-46.7009537;R. Enxovia, 472 - 10 andar - Chácara Santo Antônio (Zona Sul), São Paulo - SP, 04709-111, Brasil;Entrega, Marketing Digital, Tecnologia da Informação, Gestão da Inovação, Terceirização
versaway;Versaway;Maringá, Parana, Brazil;Communities, Social Media, Social Network;;;;;Comunidades, Mídias Sociais, Rede Social
version-zero-games;Version Zero;São Paulo, Sao Paulo, Brazil;Mobile, PC Games;Marco Zero de São Paulo;-23.5504533;-46.6339112;Praça da Sé, 68 - Centro Histórico de São Paulo, São Paulo - SP, 01001-001, Brasil;Celular, Jogos para PC
versor-inovação-tencológica;Versor Inovação Tencológica;Santo André, Sao Paulo, Brazil;Fitness, Health Care, Wearables, Wellness;Versor Inovacao Tecnologica;-23.648618;-46.54404720000001;R. Jaguari, 283 - Jardim, Santo André - SP, 09090-080, Brasil;Fitness, Assistência Médica, Vestíveis, Bem-estar
verti-tecnologia;Verti Tecnologia;Curitiba, Parana, Brazil;Finance, Information Technology, Payments;Verti Tecnologia;-25.4190805;-49.2817405;R. Solimões, 496 - Mercês, Curitiba - PR, 80510-140, Brasil;Finanças, Tecnologia da informação, Pagamentos
vesteer;Vesteer;São Paulo, Sao Paulo, Brazil;E-Commerce, Logistics, Marketplace, Retail Technology, Supply Chain Management;Universidade de São Paulo;-23.5613991;-46.7307891;Butanta, São Paulo - SP, Brasil;Comércio eletrônico, Logística, Mercado, Tecnologia de varejo, Gerenciamento da cadeia de suprimentos
vestesbr;VestesBR;Jaraguá Do Sul, Santa Catarina, Brazil;E-Commerce, Fashion, Professional Services;Vestesbr;-25.4439268;-49.2821033;R. Alferes Ângelo Sampaio, 1090 - Água Verde, Curitiba - PR, 80250-120, Brasil;Comércio Eletrônico, Moda, Serviços Profissionais
vestidas-de-branco;Vestidas de Branco;Belo Horizonte, Minas Gerais, Brazil;E-Commerce;Vestidas de Branco;-19.965213;-43.953537;R. Amoroso Costa, 88 - Sala 103 - Santa Lúcia, Belo Horizonte - MG, 30350-570, Brasil;E-Commerce
vestinst;VESTINST;Cuiabá, Mato Grosso, Brazil;Consulting, Enterprise Software, Information Technology;VESTINST Company;-15.6225116;-56.0697662;R. Samatra, 37 - Jardim Shangri-lá, Cuiabá - MT, 78070-170, Brasil;Consultoria, Software empresarial, Tecnologia da informação
vexpenses;VExpenses;São Paulo, Sao Paulo, Brazil;Apps, Financial Services, Information Technology;VExpenses;-21.2103929;-47.8021873;Av. Wladimir Meirelles Ferreira, 1660 - Jardim Botânico, Ribeirão Preto - SP, 14021-630, Brasil;Aplicativos, Serviços financeiros, Tecnologia da informação
vfx-videos;VFX Videos;Santa Catarina, Sao Paulo, Brazil;Animation, Video, Video Advertising, Video Editing;VFX Produtora de Vídeo;-26.6202481;-49.01500180000001;R. Patrimônio - Patrimônio, Massaranduba - SC, 89108-000, Brasil;Animação, Vídeo, Publicidade em Vídeo, Edição de Vídeo
vhsys;VHSYS;Paraná, Espirito Santo, Brazil;Business Development, E-Commerce, Information Technology, Internet;vhsys | Sistema de Gestão Empresarial;-25.5403086;-49.1997233;R. Ten. Djalma Dutra, 915 - 3º e 7º Andar - Centro, São José dos Pinhais - PR, 83005-360, Brasil;Desenvolvimento comercial, Comércio eletrônico, Tecnologia da informação, Internet
vi-komet;VI Komet!;Rio De Janeiro, Rio de Janeiro, Brazil;Developer Tools, SaaS;;;;;Ferramentas de desenvolvedor, SaaS
viagem-surpresa;Viagem Surpresa;Belo Horizonte, Minas Gerais, Brazil;Information Services, Tourism, Travel;Operadora Hamburguesa Turismo;-25.4303095;-49.2676321;R. Mal. Deodoro, 503 - Centro, Curitiba - PR, 80010-010, Brasil;Serviços de informação, Turismo, Viagem
viajanet;ViajaNet;São Caetano Do Sul, Sao Paulo, Brazil;Hotel, Leisure, Online Auctions, Tourism, Travel;TVLX Viagens e Turismo;-23.6148056;-46.5723728;3, R. Manoel Coelho, 600 - Centro, São Caetano do Sul - SP, 09510-111, Brasil;Hotel, Lazer, Leilões Online, Turismo, Viagem
viajar-temporada;Viajar Temporada;Santa Isabel, Para, Brazil;Classifieds, Real Estate, Travel;Pacotes de Viagem;-25.443166;-49.280644;R. Cel. Dulcídio, 1179 - 1702 - Água Verde, Curitiba - PR, 80250-100, Brasil;Classificados, Imóveis, Viagem
vibeye;VibEye;Fortaleza, Mato Grosso do Sul, Brazil;Apps, Assistive Technology, Information Technology, Public Safety;VibEye - Mais segurança e liberdade para pessoas com deficiência visual;-3.737102;-38.5012729;R. Norvinda Píres, 60 - Aldeota, Fortaleza - CE, 60150-280, Brasil;Aplicativos, Tecnologia assistiva, Tecnologia da informação, Segurança pública
vibratto-assessoria-financeira-empresarial;Vibratto - Assessoria Financeira Empresarial;São Paulo, Sao Paulo, Brazil;B2B, Finance, Information Technology, Outsourcing, Software;Vibratto Assessoria Financeira Empresarial;-23.535904;-46.6537497;Edifício Brasilia Financial Office - Av. Angélica, 321 - 178 - Santa Cecilia, São Paulo - SP, 01227-000, Brasil;B2B, Finanças, Tecnologia da informação, Terceirização, Software
viddheo;Meetime;Florianópolis, Santa Catarina, Brazil;Business Intelligence, Information Technology, SaaS, Sales, Software;Meetime;-27.4304497;-48.4439917;Inovalab, Sapiens Parque Av. Luiz - Av. Luiz Boiteux Piazza, 1302 - Canasvieiras, Florianópolis - SC, 88056-000, Brasil;Inteligência de negócios, Tecnologia da informação, SaaS, Vendas, Software
viddheo-tool;Viddheo Tool;Florianópolis, Santa Catarina, Brazil;Customer Service, Internet, SaaS, Software, Web Browsers;;;;;Atendimento ao Cliente, Internet, SaaS, Software, Navegadores da Web
videonautas;Videonautas;São Paulo, Sao Paulo, Brazil;E-Commerce, Video;;;;;Comércio eletrônico, Vídeo
vidi-346b;Vidi;São Paulo, Sao Paulo, Brazil;Information Technology, Market Research, Marketing, Sales, Software;Vidi;-23.5970848;-46.68582730000001;R. Gomes de Carvalho, 1327 - 1329, CJ 92 - Vila Olímpia, São Paulo - SP, 04547-005, Brasil;Tecnologia da informação, Pesquisa de mercado, Marketing, Vendas, Software
vieira-filho-tecnologia-eletrônica;Vieira Filho Tecnologia Eletrônica;São Leopoldo, Rio Grande do Sul, Brazil;Electrical Distribution, Electronics, Hardware, Manufacturing, Product Design;Vieira Filho Tecnologia Eletrônica;-29.7910606;-51.15108559999999;Av. Unisinos, 645 - Cristo Rei, São Leopoldo - RS, 93022-000, Brasil;Distribuição elétrica, Eletrônicos, Hardware, Manufatura, Design de produtos
vigido-lettieri-lucas;Vigido, Lettieri & Lucas;Bela Vista, Sao Paulo, Brazil;E-Commerce, Legal, Professional Services;Vigido Lettieri e Lucas Advogados;-23.5607636;-46.6578485;Av. Paulista, 1765 - 7º andar - Conj. 72 - Bela Vista, São Paulo - SP, 01311-200, Brasil;Comércio Eletrônico, Jurídico, Serviços Profissionais
